kabupaten_kota,ipm,garis_kemiskinan,pengeluaran_perkapita,tahun
Kota Baubau,77.52,412008.0,11207.0,2023
Boalemo,68.18,525007.0,9941.0,2023
Gorontalo,69.09,568430.0,10336.0,2023
Pohuwato,67.15,370530.0,11018.0,2023
Bone Bolango,71.51,505252.0,11114.0,2023
Gorontalo Utara,66.61,371302.0,10037.0,2023
Kota Gorontalo,78.64,697650.0,13351.0,2023
Majene,68.62,461255.0,10462.0,2023
Polewali Mandar,65.59,482658.0,9096.0,2023
Mamasa,67.83,329768.0,8108.0,2023
Mamuju,69.61,340795.0,10075.0,2023
Mamuju Tengah,67.45,309227.0,8821.0,2023
Maluku Tenggara,67.57,669140.0,8174.0,2023
Maluku Tengah,72.45,589125.0,10788.0,2023
Buru,70.56,584277.0,10879.0,2023
Kepulauan Aru,65.01,626086.0,8133.0,2023
Seram Bagian Barat,67.56,486747.0,9324.0,2023
Seram Bagian Timur,65.82,458176.0,10020.0,2023
Maluku Barat Daya,63.93,658036.0,7223.0,2023
Buru Selatan,66.23,743721.0,8108.0,2023
Kota Ambon,82.06,716560.0,14692.0,2023
Kota Tual,69.43,722498.0,7825.0,2023
Halmahera Barat,66.91,414870.0,8046.0,2023
Halmahera Tengah,67.48,552350.0,8675.0,2023
Kepulauan Sula,65.29,453476.0,7718.0,2023
Halmahera Selatan,65.83,400768.0,7883.0,2023
Halmahera Utara,69.05,378968.0,8152.0,2023
Halmahera Timur,68.82,631233.0,8650.0,2023
Pulau Morotai,64.73,379931.0,7141.0,2023
Pulau Taliabu,62.31,491203.0,6939.0,2023
Kota Ternate,81.35,668074.0,14042.0,2023
Kota Tidore Kepulauan,72.4,540752.0,9034.0,2023
Fakfak,69.72,671021.0,7851.0,2023
Kaimana,66.72,609865.0,8749.0,2023
Teluk Wondama,61.67,659187.0,8490.0,2023
Teluk Bintuni,66.0,787048.0,10324.0,2023
Manokwari,73.21,752635.0,12566.0,2023
Sorong Selatan,63.94,506944.0,6727.0,2023
Sorong,67.49,559363.0,7984.0,2023
Raja Ampat,65.26,557107.0,8483.0,2023
Tambrauw,55.55,528817.0,5302.0,2023
Maybrat,61.29,515069.0,5669.0,2023
Manokwari Selatan,61.55,719773.0,5948.0,2023
Pegunungan Arfak,57.82,723662.0,5438.0,2023
Kota Sorong,79.65,889486.0,14133.0,2023
Raja Ampat,65.26,557107.0,8483.0,2023
Sorong,67.49,559363.0,7984.0,2023
Sorong Selatan,63.94,506944.0,6727.0,2023
Maybrat,61.29,515069.0,5669.0,2023
Tambrauw,55.55,528817.0,5302.0,2023
Kota Sorong,79.65,889486.0,14133.0,2023
Merauke,72.19,434596.0,10747.0,2023
Jayawijaya,60.5,566319.0,8159.0,2023
Jayapura,73.5,706549.0,10671.0,2023
Nabire,70.84,771751.0,9381.0,2023
Kepulauan Yapen,69.11,757676.0,8091.0,2023
Biak Numfor,73.46,657182.0,10229.0,2023
Paniai,57.91,654960.0,6977.0,2023
Puncak Jaya,50.81,823079.0,5731.0,2023
Mimika,75.91,1056252.0,12076.0,2023
Boven Digoel,63.46,585228.0,8396.0,2023
Mappi,60.57,427352.0,6821.0,2023
Asmat,53.19,450237.0,6057.0,2023
Yahukimo,51.19,549772.0,5351.0,2023
Pegunungan Bintang,48.18,766275.0,5849.0,2023
Tolikara,51.48,525770.0,5397.0,2023
Sarmi,65.8,633124.0,7204.0,2023
Keerom,68.08,807097.0,9545.0,2023
Waropen,66.46,810167.0,7335.0,2023
Supiori,64.61,554954.0,6259.0,2023
Mamberamo Raya,54.08,834564.0,5105.0,2023
Nduga,35.19,475682.0,4352.0,2023
Lanny Jaya,50.56,625677.0,4751.0,2023
Mamberamo Tengah,50.22,526584.0,4855.0,2023
Yalimo,50.87,434256.0,5015.0,2023
Puncak,44.59,836828.0,5975.0,2023
Dogiyai,56.7,653007.0,6182.0,2023
Intan Jaya,50.19,853098.0,6140.0,2023
Deiyai,51.18,709749.0,5104.0,2023
Kota Jayapura,81.14,1147265.0,15272.0,2023
Merauke,72.19,434596.0,10747.0,2023
Boven Digoel,63.46,585228.0,8396.0,2023
Mappi,60.57,427352.0,6821.0,2023
Asmat,53.19,450237.0,6057.0,2023
Mimika,75.91,1056252.0,12076.0,2023
Dogiyai,56.7,653007.0,6182.0,2023
Deiyai,51.18,709749.0,5104.0,2023
Nabire,70.84,771751.0,9381.0,2023
Paniai,57.91,654960.0,6977.0,2023
Intan Jaya,50.19,853098.0,6140.0,2023
Puncak,44.59,836828.0,5975.0,2023
Puncak Jaya,50.81,823079.0,5731.0,2023
Nduga,35.19,475682.0,4352.0,2023
Jayawijaya,60.5,566319.0,8159.0,2023
Lanny Jaya,50.56,625677.0,4751.0,2023
Tolikara,51.48,525770.0,5397.0,2023
Mamberamo Tengah,50.22,526584.0,4855.0,2023
Yalimo,50.87,434256.0,5015.0,2023
Yahukimo,51.19,549772.0,5351.0,2023
Pegunungan Bintang,48.18,766275.0,5849.0,2023
Simeulue,69.01,576505.0,8106.0,2024
Aceh Singkil,70.75,609322.0,9862.0,2024
Aceh Selatan,69.1,528243.0,9190.0,2024
Aceh Tenggara,71.7,496074.0,8876.0,2024
Aceh Timur,69.87,557943.0,9889.0,2024
Aceh Tengah,75.41,626090.0,11805.0,2024
Aceh Barat,73.69,644009.0,10548.0,2024
Aceh Besar,75.13,586860.0,10810.0,2024
Pidie,72.31,607117.0,11187.0,2024
Bireuen,74.45,494866.0,10150.0,2024
Aceh Utara,71.7,473719.0,9374.0,2024
Aceh Barat Daya,68.75,516947.0,9559.0,2024
Gayo Lues,69.83,557201.0,9967.0,2024
Aceh Tamiang,72.32,583294.0,9529.0,2024
Nagan Raya,71.72,635820.0,9523.0,2024
Aceh Jaya,71.83,536092.0,11007.0,2024
Bener Meriah,75.01,591421.0,12360.0,2024
Pidie Jaya,75.16,599755.0,11274.0,2024
Kota Banda Aceh,87.17,862944.0,18100.0,2024
Kota Sabang,78.32,725956.0,12625.0,2024
Kota Langsa,78.81,546363.0,13133.0,2024
Kota Lhokseumawe,79.55,522671.0,12694.0,2024
Kota Subulussalam,68.04,504372.0,8491.0,2024
Nias,65.55,520024.0,7698.0,2024
Mandailing Natal,69.33,519553.0,10644.0,2024
Tapanuli Selatan,72.14,512480.0,12213.0,2024
Tapanuli Tengah,71.52,527227.0,11128.0,2024
Tapanuli Utara,75.23,531593.0,12382.0,2024
Labuhan Batu,74.18,556900.0,12102.0,2024
Asahan,72.09,454298.0,12301.0,2024
Simalungun,74.97,496959.0,12119.0,2024
Dairi,73.92,502924.0,11355.0,2024
Karo,76.55,656812.0,13278.0,2024
Deli Serdang,76.92,508139.0,13279.0,2024
Langkat,72.73,507996.0,12080.0,2024
Nias Selatan,65.02,406429.0,7730.0,2024
Humbang Hasundutan,71.59,487256.0,8844.0,2024
Pakpak Bharat,70.36,412759.0,9158.0,2024
Samosir,72.88,455397.0,9634.0,2024
Serdang Bedagai,72.47,518209.0,12015.0,2024
Batu Bara,70.83,591201.0,11373.0,2024
Padang Lawas Utara,72.32,502403.0,10925.0,2024
Padang Lawas,71.27,483395.0,9821.0,2024
Labuhan Batu Selatan,73.67,533535.0,12353.0,2024
Labuhan Batu Utara,74.4,607292.0,12839.0,2024
Nias Utara,65.62,535575.0,7189.0,2024
Nias Barat,64.67,556919.0,6740.0,2024
Kota Sibolga,75.66,612818.0,12713.0,2024
Kota Tanjung Balai,71.1,592573.0,12264.0,2024
Kota Pematang Siantar,81.17,709992.0,13349.0,2024
Kota Tebing Tinggi,77.45,665016.0,13900.0,2024
Kota Medan,82.76,695295.0,16069.0,2024
Kota Binjai,78.1,577220.0,12015.0,2024
Kota Padangsidimpuan,76.96,556024.0,11964.0,2024
Kota Gunungsitoli,71.41,493644.0,9056.0,2024
Kepulauan Mentawai,63.99,461088.0,7192.0,2024
Pesisir Selatan,72.02,589787.0,10211.0,2024
Solok,71.02,569605.0,10988.0,2024
Sijunjung,70.23,565067.0,11395.0,2024
Tanah Datar,74.9,554665.0,11223.0,2024
Padang Pariaman,73.1,580392.0,11756.0,2024
Agam,74.66,558963.0,10686.0,2024
Lima Puluh Kota,71.14,582794.0,10648.0,2024
Pasaman,68.89,515608.0,9194.0,2024
Solok Selatan,71.5,551340.0,11240.0,2024
Dharmasraya,74.06,622190.0,12254.0,2024
Pasaman Barat,70.93,657354.0,9888.0,2024
Kota Padang,83.99,736786.0,15458.0,2024
Kota Solok,80.0,569869.0,12995.0,2024
Kota Sawah Lunto,75.13,524196.0,11187.0,2024
Kota Padang Panjang,80.17,634303.0,11840.0,2024
Kota Bukittinggi,82.51,658640.0,14297.0,2024
Kota Payakumbuh,80.61,648230.0,14260.0,2024
Kota Pariaman,78.88,609286.0,13784.0,2024
Kuantan Singingi,72.33,736050.0,11182.0,2024
Indragiri Hulu,71.48,660349.0,11333.0,2024
Indragiri Hilir,68.38,629570.0,11050.0,2024
Pelalawan,74.08,729977.0,12575.0,2024
Siak,75.45,595659.0,13080.0,2024
Kampar,74.85,590444.0,12034.0,2024
Rokan Hulu,71.82,699018.0,10586.0,2024
Bengkalis,75.28,755572.0,12321.0,2024
Rokan Hilir,71.2,545799.0,10447.0,2024
Kepulauan Meranti,67.92,661863.0,8988.0,2024
Kota Pekanbaru,82.89,749522.0,15212.0,2024
Kota Dumai,76.19,631652.0,12847.0,2024
Kerinci,73.11,606095.0,11441.0,2024
Merangin,71.66,617011.0,11425.0,2024
Sarolangun,72.01,607306.0,12679.0,2024
Batang Hari,71.67,613093.0,10872.0,2024
Muaro Jambi,71.91,617948.0,10007.0,2024
Tanjung Jabung Timur,67.54,592432.0,10328.0,2024
Tanjung Jabung Barat,69.93,575337.0,10696.0,2024
Tebo,71.32,590573.0,11415.0,2024
Bungo,71.92,607714.0,12820.0,2024
Kota Jambi,81.04,757014.0,13388.0,2024
Kota Sungai Penuh,77.4,610141.0,11499.0,2024
Ogan Komering Ulu,71.55,563523.0,11339.0,2024
Ogan Komering Ilir,69.33,473057.0,12305.0,2024
Muara Enim,71.0,491107.0,12291.0,2024
Lahat,69.77,582041.0,11255.0,2024
Musi Rawas,68.95,589926.0,11058.0,2024
Musi Banyuasin,70.12,594355.0,11424.0,2024
Banyu Asin,69.51,539283.0,11277.0,2024
Ogan Komering Ulu Selatan,67.65,436420.0,9680.0,2024
Ogan Komering Ulu Timur,71.55,434534.0,12623.0,2024
Ogan Ilir,69.4,589012.0,12093.0,2024
Empat Lawang,67.25,421747.0,10889.0,2024
Penukal Abab Lematang Ilir,67.48,503822.0,9604.0,2024
Musi Rawas Utara,67.4,638089.0,11198.0,2024
Kota Palembang,80.57,660932.0,16150.0,2024
Kota Prabumulih,77.08,650002.0,13982.0,2024
Kota Pagar Alam,71.19,427007.0,10245.0,2024
Kota Lubuklinggau,76.82,598850.0,14672.0,2024
Bengkulu Selatan,72.35,492627.0,11040.0,2024
Rejang Lebong,72.92,595125.0,11385.0,2024
Bengkulu Utara,71.11,484432.0,11715.0,2024
Kaur,68.98,432939.0,9742.0,2024
Seluma,68.97,502739.0,9474.0,2024
Mukomuko,70.63,566069.0,11665.0,2024
Lebong,69.27,532432.0,12362.0,2024
Kepahiang,70.27,488445.0,10620.0,2024
Bengkulu Tengah,69.84,582468.0,10672.0,2024
Kota Bengkulu,82.04,820354.0,15542.0,2024
Lampung Barat,69.84,563531.0,10965.0,2024
Tanggamus,68.52,496000.0,10524.0,2024
Lampung Selatan,70.28,528226.0,11133.0,2024
Lampung Timur,71.84,497183.0,11262.0,2024
Lampung Tengah,72.37,526313.0,12595.0,2024
Lampung Utara,69.62,544994.0,9837.0,2024
Way Kanan,69.31,464717.0,10439.0,2024
Tulangbawang,70.66,560324.0,12122.0,2024
Pesawaran,68.52,524588.0,9190.0,2024
Pringsewu,72.29,583425.0,11543.0,2024
Mesuji,66.46,555729.0,9454.0,2024
Tulang Bawang Barat,68.46,544020.0,9646.0,2024
Pesisir Barat,66.73,566040.0,9550.0,2024
Kota Bandar Lampung,79.19,787260.0,13667.0,2024
Kota Metro,78.93,503161.0,13092.0,2024
Bangka,73.98,723719.0,13205.0,2024
Belitung,74.47,919372.0,14449.0,2024
Bangka Barat,70.67,720398.0,13199.0,2024
Bangka Tengah,71.9,856895.0,13677.0,2024
Bangka Selatan,68.86,697382.0,12718.0,2024
Belitung Timur,73.19,907577.0,12610.0,2024
Kota Pangkal Pinang,80.4,925522.0,16750.0,2024
Karimun,74.28,492654.0,13287.0,2024
Bintan,76.18,496764.0,15078.0,2024
Natuna,74.56,501927.0,15560.0,2024
Lingga,68.19,562906.0,12906.0,2024
Kepulauan Anambas,70.93,504332.0,12983.0,2024
Kota Batam,82.86,903960.0,19668.0,2024
Kota Tanjung Pinang,80.63,798218.0,16663.0,2024
Kota Jakarta Selatan,86.94,928278.0,25573.0,2024
Kota Jakarta Timur,84.65,697472.0,19193.0,2024
Kota Jakarta Pusat,83.01,818722.0,18661.0,2024
Kota Jakarta Barat,83.64,685071.0,22119.0,2024
Kota Jakarta Utara,81.39,712835.0,20032.0,2024
Bogor,72.39,513512.0,11563.0,2024
Sukabumi,68.97,416751.0,9815.0,2024
Cianjur,67.24,466509.0,9026.0,2024
Bandung,74.27,455636.0,11392.0,2024
Garut,68.79,393464.0,9168.0,2024
Tasikmalaya,68.36,400148.0,8965.0,2024
Ciamis,72.56,467497.0,10085.0,2024
Kuningan,71.26,420867.0,10418.0,2024
Cirebon,71.44,475046.0,11529.0,2024
Majalengka,69.74,547912.0,10842.0,2024
Sumedang,73.73,422714.0,11589.0,2024
Indramayu,69.83,560159.0,11010.0,2024
Subang,71.36,434161.0,11894.0,2024
Purwakarta,72.65,467948.0,13099.0,2024
Karawang,72.9,597345.0,12942.0,2024
Bekasi,76.44,674924.0,12500.0,2024
Bandung Barat,70.03,455325.0,9583.0,2024
Pangandaran,69.85,470068.0,9654.0,2024
Kota Bogor,78.52,699861.0,13154.0,2024
Kota Sukabumi,76.85,678258.0,12252.0,2024
Kota Bandung,83.52,614707.0,18795.0,2024
Kota Cirebon,77.08,545592.0,12869.0,2024
Kota Bekasi,83.54,842927.0,16775.0,2024
Kota Depok,82.91,843893.0,16640.0,2024
Kota Cimahi,80.08,612567.0,13278.0,2024
Kota Tasikmalaya,75.04,565377.0,11431.0,2024
Kota Banjar,73.64,430590.0,11811.0,2024
Cilacap,72.38,441093.0,11868.0,2024
Banyumas,74.52,500861.0,12960.0,2024
Purbalingga,70.69,460870.0,11343.0,2024
Banjarnegara,69.6,398344.0,10595.0,2024
Kebumen,71.93,471824.0,10176.0,2024
Purworejo,75.11,459253.0,11584.0,2024
Wonosobo,69.82,456351.0,11980.0,2024
Magelang,71.99,431289.0,10926.0,2024
Boyolali,75.96,442071.0,14195.0,2024
Klaten,78.16,505826.0,13513.0,2024
Sukoharjo,79.3,501693.0,12758.0,2024
Wonogiri,72.55,443563.0,10634.0,2024
Karanganyar,78.11,491551.0,12732.0,2024
Sragen,75.53,453663.0,13890.0,2024
Grobogan,72.02,489208.0,11548.0,2024
Blora,71.39,464959.0,10926.0,2024
Rembang,72.53,518607.0,11830.0,2024
Pati,74.1,559499.0,11829.0,2024
Kudus,77.22,550075.0,12533.0,2024
Jepara,74.32,503832.0,11729.0,2024
Demak,74.57,535134.0,11591.0,2024
Semarang,75.67,520639.0,13377.0,2024
Temanggung,71.87,416086.0,10519.0,2024
Kendal,74.34,488940.0,13277.0,2024
Batang,70.74,412196.0,10919.0,2024
Pekalongan,71.84,505520.0,11701.0,2024
Pemalang,68.55,493593.0,10017.0,2024
Tegal,70.77,497315.0,10972.0,2024
Brebes,68.46,542495.0,11389.0,2024
Kota Magelang,82.15,626614.0,13619.0,2024
Kota Surakarta,84.4,638102.0,16291.0,2024
Kota Salatiga,85.72,596659.0,17096.0,2024
Kota Semarang,85.25,671936.0,16990.0,2024
Kota Pekalongan,77.22,605312.0,14547.0,2024
Kota Tegal,77.43,664922.0,14358.0,2024
Kulon Progo,76.14,438007.0,10990.0,2024
Bantul,81.74,510740.0,16851.0,2024
Gunung Kidul,71.89,401209.0,10630.0,2024
Sleman,85.61,513926.0,17586.0,2024
Kota Yogyakarta,88.77,686973.0,20603.0,2024
Pacitan,70.74,370643.0,10099.0,2024
Ponorogo,73.01,413619.0,11065.0,2024
Trenggalek,72.24,434146.0,10872.0,2024
Tulungagung,75.09,447793.0,11966.0,2024
Blitar,73.09,408399.0,12020.0,2024
Kediri,74.44,403621.0,12388.0,2024
Malang,72.68,420334.0,11190.0,2024
Lumajang,68.8,405136.0,10124.0,2024
Jember,69.15,459043.0,10700.0,2024
Banyuwangi,73.11,470713.0,13320.0,2024
Bondowoso,68.65,517741.0,11689.0,2024
Situbondo,69.75,413611.0,11216.0,2024
Probolinggo,68.29,537724.0,12258.0,2024
Pasuruan,70.73,450088.0,11617.0,2024
Sidoarjo,82.31,597284.0,15710.0,2024
Mojokerto,75.98,508618.0,13903.0,2024
Jombang,75.1,514170.0,12454.0,2024
Nganjuk,74.23,539714.0,13376.0,2024
Madiun,73.74,460205.0,12668.0,2024
Magetan,75.87,455119.0,12915.0,2024
Ngawi,73.09,445865.0,12414.0,2024
Bojonegoro,71.78,471457.0,11204.0,2024
Tuban,71.23,488131.0,11579.0,2024
Lamongan,75.13,524636.0,12419.0,2024
Gresik,78.45,608828.0,14356.0,2024
Bangkalan,66.27,547017.0,9841.0,2024
Sampang,64.65,491753.0,9782.0,2024
Pamekasan,68.49,467493.0,9811.0,2024
Sumenep,69.26,506569.0,10156.0,2024
Kota Kediri,81.35,621051.0,13670.0,2024
Kota Blitar,81.27,596105.0,14933.0,2024
Kota Malang,84.06,706341.0,17791.0,2024
Kota Probolinggo,76.27,654409.0,13405.0,2024
Kota Pasuruan,77.75,554195.0,14664.0,2024
Kota Mojokerto,80.92,610968.0,14842.0,2024
Kota Madiun,83.48,637838.0,17518.0,2024
Kota Surabaya,84.14,742678.0,19666.0,2024
Kota Batu,78.79,642778.0,14253.0,2024
Pandeglang,66.99,479886.0,9574.0,2024
Lebak,65.86,440705.0,9631.0,2024
Tangerang,74.09,632941.0,13254.0,2024
Serang,69.03,449291.0,11767.0,2024
Kota Tangerang,80.02,785113.0,15641.0,2024
Kota Cilegon,75.14,663533.0,14294.0,2024
Kota Serang,73.99,540786.0,14603.0,2024
Kota Tangerang Selatan,82.89,828278.0,17028.0,2024
Jembrana,74.6,531164.0,12638.0,2024
Tabanan,78.42,601963.0,15297.0,2024
Badung,83.87,737800.0,18556.0,2024
Gianyar,79.82,500797.0,15577.0,2024
Klungkung,74.04,411010.0,12358.0,2024
Bangli,71.34,465572.0,12148.0,2024
Buleleng,74.52,570129.0,14377.0,2024
Kota Denpasar,85.22,820512.0,20763.0,2024
Lombok Barat,70.67,576478.0,12431.0,2024
Lombok Tengah,69.17,549400.0,11531.0,2024
Lombok Timur,69.23,583957.0,10571.0,2024
Sumbawa,70.55,477774.0,10349.0,2024
Dompu,70.78,469647.0,9971.0,2024
Bima,68.94,451386.0,9418.0,2024
Sumbawa Barat,73.86,611142.0,12841.0,2024
Lombok Utara,67.24,594789.0,10272.0,2024
Kota Mataram,80.6,657667.0,16514.0,2024
Kota Bima,78.04,496096.0,12362.0,2024
Sumba Barat,66.06,441428.0,8243.0,2024
Sumba Timur,67.68,460384.0,10280.0,2024
Kupang,66.57,486458.0,8508.0,2024
Timor Tengah Selatan,64.36,436707.0,7755.0,2024
Timor Tengah Utara,65.83,499772.0,7242.0,2024
Belu,64.43,476703.0,8159.0,2024
Alor,63.82,446875.0,7806.0,2024
Lembata,66.62,517948.0,8238.0,2024
Flores Timur,66.29,412744.0,8505.0,2024
Sikka,67.41,434074.0,9019.0,2024
Ende,69.11,528259.0,10009.0,2024
Ngada,69.52,489139.0,9585.0,2024
Manggarai,67.28,454625.0,8204.0,2024
Rote Ndao,64.59,426843.0,7365.0,2024
Manggarai Barat,66.65,458834.0,8195.0,2024
Sumba Tengah,64.31,381760.0,6743.0,2024
Sumba Barat Daya,64.27,494229.0,7358.0,2024
Nagekeo,67.72,487814.0,8986.0,2024
Manggarai Timur,64.2,458116.0,6561.0,2024
Sabu Raijua,59.58,549947.0,6207.0,2024
Malaka,62.73,474853.0,6879.0,2024
Kota Kupang,81.08,761108.0,14001.0,2024
Sambas,69.31,528017.0,11538.0,2024
Bengkayang,70.3,440390.0,10208.0,2024
Landak,69.08,473797.0,8868.0,2024
Sanggau,68.43,440303.0,9728.0,2024
Ketapang,69.42,570638.0,10472.0,2024
Sintang,69.42,670853.0,9657.0,2024
Kapuas Hulu,68.58,572644.0,8470.0,2024
Sekadau,67.25,414782.0,8511.0,2024
Melawi,68.66,666972.0,9596.0,2024
Kayong Utara,65.74,386071.0,9016.0,2024
Kubu Raya,70.25,511815.0,10132.0,2024
Kota Pontianak,81.57,708333.0,16212.0,2024
Kota Singkawang,73.87,614077.0,12945.0,2024
Kotawaringin Barat,74.44,536747.0,14095.0,2024
Kotawaringin Timur,72.66,572827.0,13042.0,2024
Kapuas,71.32,508022.0,12265.0,2024
Barito Selatan,72.36,542075.0,12508.0,2024
Barito Utara,72.31,628429.0,11150.0,2024
Sukamara,69.85,676781.0,9809.0,2024
Lamandau,72.25,673768.0,12278.0,2024
Seruyan,69.05,642281.0,10474.0,2024
Katingan,70.7,615575.0,11691.0,2024
Pulang Pisau,70.27,542349.0,11207.0,2024
Gunung Mas,72.73,562332.0,11902.0,2024
Barito Timur,73.26,663119.0,12576.0,2024
Murung Raya,70.03,646759.0,11503.0,2024
Kota Palangka Raya,82.2,555618.0,15188.0,2024
Tanah Laut,71.43,670062.0,12595.0,2024
Banjar,71.87,589165.0,13683.0,2024
Barito Kuala,68.84,437579.0,11168.0,2024
Tapin,72.51,561101.0,13163.0,2024
Hulu Sungai Selatan,71.21,583549.0,14150.0,2024
Hulu Sungai Tengah,70.69,513950.0,13176.0,2024
Hulu Sungai Utara,68.28,597894.0,10981.0,2024
Tabalong,74.41,637132.0,13097.0,2024
Tanah Bumbu,72.95,643652.0,13026.0,2024
Balangan,71.34,528104.0,12325.0,2024
Kota Banjarmasin,79.05,743872.0,15714.0,2024
Kota Banjar Baru,80.51,781405.0,14927.0,2024
Paser,74.7,634259.0,12181.0,2024
Kutai Barat,74.5,716440.0,11903.0,2024
Kutai Kartanegara,75.91,682490.0,12957.0,2024
Kutai Timur,75.53,753332.0,12490.0,2024
Berau,76.66,731250.0,14101.0,2024
Penajam Paser Utara,73.9,617673.0,13100.0,2024
Kota Balikpapan,82.24,782248.0,16854.0,2024
Kota Samarinda,82.81,877945.0,16160.0,2024
Kota Bontang,82.42,801945.0,18394.0,2024
Malinau,73.9,791037.0,11190.0,2024
Bulungan,73.34,572546.0,10581.0,2024
Tana Tidung,70.08,518696.0,8707.0,2024
Nunukan,68.52,597431.0,8265.0,2024
Kota Tarakan,77.96,854967.0,12451.0,2024
Bolaang Mongondow,70.29,415628.0,11507.0,2024
Minahasa,77.74,352693.0,13681.0,2024
Kepulauan Sangihe,72.71,328431.0,12409.0,2024
Kepulauan Talaud,71.77,364581.0,9512.0,2024
Minahasa Selatan,74.17,435428.0,12529.0,2024
Minahasa Utara,75.89,427412.0,12412.0,2024
Bolaang Mongondow Utara,69.32,334448.0,10170.0,2024
Siau Tagulandang Biaro,70.31,388056.0,9062.0,2024
Minahasa Tenggara,72.66,402654.0,11511.0,2024
Bolaang Mongondow Selatan,67.14,419865.0,10114.0,2024
Bolaang Mongondow Timur,68.53,433873.0,10191.0,2024
Kota Manado,80.63,540888.0,15301.0,2024
Kota Bitung,75.71,518405.0,13539.0,2024
Kota Tomohon,78.89,530321.0,13045.0,2024
Kota Kotamobagu,75.27,452245.0,12074.0,2024
Banggai Kepulauan,67.43,453552.0,8375.0,2024
Banggai,72.32,515334.0,10772.0,2024
Morowali,73.54,590027.0,12281.0,2024
Poso,72.87,620267.0,9948.0,2024
Donggala,67.45,438396.0,9117.0,2024
Toli-Toli,68.37,441975.0,8918.0,2024
Buol,70.28,477640.0,9051.0,2024
Parigi Moutong,67.49,553012.0,10846.0,2024
Tojo Una-Una,66.97,622000.0,8863.0,2024
Sigi,70.51,463011.0,9254.0,2024
Banggai Laut,67.43,443877.0,8776.0,2024
Morowali Utara,70.58,594137.0,10032.0,2024
Kota Palu,82.88,658112.0,15941.0,2024
Kepulauan Selayar,70.03,468755.0,10235.0,2024
Bulukumba,71.97,422111.0,11807.0,2024
Bantaeng,71.48,434664.0,12719.0,2024
Jeneponto,66.38,416231.0,10158.0,2024
Takalar,69.47,455793.0,11679.0,2024
Gowa,72.26,475305.0,10700.0,2024
Sinjai,69.52,412441.0,10665.0,2024
Maros,72.11,530070.0,12209.0,2024
Barru,73.06,417396.0,12058.0,2024
Bone,68.36,423727.0,10084.0,2024
Soppeng,71.39,411958.0,10547.0,2024
Wajo,71.52,431291.0,13608.0,2024
Sidenreng Rappang,73.21,458509.0,13209.0,2024
Pinrang,73.55,414198.0,13010.0,2024
Enrekang,74.61,427556.0,12138.0,2024
Luwu,72.79,433898.0,11121.0,2024
Tana Toraja,71.67,418308.0,8319.0,2024
Luwu Utara,72.07,431980.0,12866.0,2024
Luwu Timur,74.95,460356.0,13867.0,2024
Toraja Utara,71.85,413029.0,9292.0,2024
Kota Parepare,79.64,467151.0,14928.0,2024
Kota Palopo,79.94,466521.0,14369.0,2024
Buton,68.88,313831.0,8401.0,2024
Muna,71.05,434750.0,9107.0,2024
Konawe,73.39,425029.0,11415.0,2024
Kolaka,75.18,477917.0,13534.0,2024
Konawe Selatan,71.19,354696.0,10250.0,2024
Bombana,68.15,423183.0,9692.0,2024
Wakatobi,72.02,355748.0,10739.0,2024
Kolaka Utara,71.7,529192.0,11650.0,2024
Buton Utara,70.6,422483.0,8746.0,2024
Konawe Utara,72.32,407710.0,10658.0,2024
Kolaka Timur,70.27,525091.0,9012.0,2024
Konawe Kepulauan,67.99,415880.0,7996.0,2024
Muna Barat,68.06,428282.0,8458.0,2024
Buton Tengah,66.47,310721.0,8434.0,2024
Buton Selatan,67.0,300991.0,8386.0,2024
Kota Kendari,85.33,516809.0,15651.0,2024
Kota Baubau,78.13,431717.0,11755.0,2024
Boalemo,68.74,551189.0,10401.0,2024
Gorontalo,69.66,605743.0,10645.0,2024
Pohuwato,68.02,391236.0,11618.0,2024
Bone Bolango,72.38,531286.0,11717.0,2024
Gorontalo Utara,67.46,387535.0,10476.0,2024
Kota Gorontalo,79.18,723861.0,13860.0,2024
Majene,69.42,482173.0,10909.0,2024
Polewali Mandar,66.22,507347.0,9536.0,2024
Mamasa,68.37,347008.0,8415.0,2024
Mamuju,70.4,356903.0,10440.0,2024
Mamuju Tengah,68.36,324888.0,9250.0,2024
Maluku Tenggara,68.24,695738.0,8553.0,2024
Maluku Tengah,73.21,614323.0,11183.0,2024
Buru,71.01,610346.0,11261.0,2024
Kepulauan Aru,65.83,644112.0,8488.0,2024
Seram Bagian Barat,68.39,508517.0,9706.0,2024
Seram Bagian Timur,66.24,478721.0,10049.0,2024
Maluku Barat Daya,64.86,686428.0,7600.0,2024
Buru Selatan,67.09,769919.0,8474.0,2024
Kota Ambon,82.56,750166.0,15196.0,2024
Kota Tual,70.21,746967.0,8238.0,2024
Halmahera Barat,67.53,455327.0,8426.0,2024
Halmahera Tengah,68.45,593903.0,9140.0,2024
Kepulauan Sula,65.99,485242.0,8020.0,2024
Halmahera Selatan,66.66,449334.0,8210.0,2024
Halmahera Utara,69.78,425857.0,8607.0,2024
Halmahera Timur,69.58,655936.0,8999.0,2024
Pulau Morotai,65.68,428136.0,7523.0,2024
Pulau Taliabu,62.9,525953.0,7226.0,2024
Kota Ternate,82.12,701354.0,14731.0,2024
Kota Tidore Kepulauan,72.91,581193.0,9269.0,2024
